"Year","State","State.ANSI","Commodity","Data.Item","Domain","Domain.Category","Value","CV...."
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","25,000 TO 49,999 $",968000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","250,000 TO 499,999 $",8500000,"48.7"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","5,000 TO 9,999 $",4548000,"-14.9"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","50,000 TO 99,999 $",3562000,"50.1"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","500,000 TO 999,999 $",NA,"(D)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","LESS THAN 1,000 $",14388000,"-21.5"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1111",2009000,"20.5"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1112",6618000,"21.8"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1113",167000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1114",4168000,"61.1"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1119",2662000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","11193 & 11194 & 11199",2662000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","112111",5390000,"-30.5"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","112112",NA,"(D)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","11212",NA,"(D)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1122",NA,"(D)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1123",431000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1124",2576000,"-24.7"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1125 & 1129",5917000,"-50.1"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED",25185000,"38.2"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","1,000 TO 4,999 $",4566000,"3.2"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","10,000 TO 24,999 $",33703000,"6.4"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","25,000 TO 49,999 $",64682000,"6.9"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","5,000 TO 9,999 $",9973000,"5.8"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","50,000 OR MORE $",2804594000,"2.1"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","LESS THAN 1,000 $",281000,"6.7"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","TOTAL","NOT SPECIFIED",2917799000,"2.0"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","1,000 TO 4,999 $",10536000,"6.1"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","10,000 TO 24,999 $",87348000,"4.2"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","25,000 TO 49,999 $",85135000,"4.4"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","5,000 TO 9,999 $",28761000,"4.5"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","50,000 OR MORE $",367679000,"4.3"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","LESS THAN 1,000 $",337000,"6.7"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","TOTAL","NOT SPECIFIED",579796000,"3.6"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","1,000 TO 1,999 ACRES",538692000,"3.5"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","1.0 TO 9.9 ACRES",7536000,"(H)"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","10.0 TO 49.9 ACRES",25932000,"-51.7"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","100 TO 139 ACRES",40726000,"15.9"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","140 TO 179 ACRES",53486000,"8.6"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","180 TO 219 ACRES",50977000,"19.9"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","2,000 OR MORE ACRES",1099646000,"2.6"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","220 TO 259 ACRES",48347000,"11.2"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","260 TO 499 ACRES",200502000,"7.9"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","50.0 TO 69.9 ACRES",13681000,"94.7"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","500 TO 999 ACRES",302647000,"7.3"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","70.0 TO 99.9 ACRES",22767000,"22.6"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","1,000 TO 2,499 $",35756000,"-12.5"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","1,000,000 OR MORE $",2112322000,"2.2"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","10,000 TO 24,999 $",43115000,"-9.8"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","100,000 TO 249,999 $",79155000,"20.6"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","2,500 TO 4,999 $",27605000,"-6.8"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","25,000 TO 49,999 $",3270000,"(H)"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","250,000 TO 499,999 $",189097000,"4.2"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","5,000 TO 9,999 $",35712000,"-5.8"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","50,000 TO 99,999 $",24125000,"20.1"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","500,000 TO 999,999 $",197621000,"8.3"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","LESS THAN 1,000 $",118858000,"-6.8"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","1,000 TO 2,499 $",34172000,"-13.2"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","1,000,000 OR MORE $",2124233000,"2.1"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","10,000 TO 24,999 $",42395000,"-9.9"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","100,000 TO 249,999 $",74673000,"21.9"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","2,500 TO 4,999 $",27113000,"-6.4"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","25,000 TO 49,999 $",2998000,"(H)"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","250,000 TO 499,999 $",196026000,"4.1"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","5,000 TO 9,999 $",35348000,"-5.8"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","50,000 TO 99,999 $",23851000,"19.4"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","500,000 TO 999,999 $",181773000,"9.3"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","LESS THAN 1,000 $",120527000,"-6.8"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1111",178292000,"5.5"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1112",166080000,"9.5"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1113",141006000,"10.6"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1114",91365000,"16.8"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1119",90025000,"20.4"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","11193 & 11194 & 11199",90025000,"20.4"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","112111",5637000,"-64.5"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","112112",8044000,"15.2"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","11212",1637004000,"1.1"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1122",795000,"(H)"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1123",76693000,"4.6"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1124",8032000,"-14.2"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1125 & 1129",36042000,"-54.6"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED",2338003000,"2.6"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","1,000 TO 4,999 $",10564000,"6.1"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","10,000 TO 24,999 $",87139000,"4.1"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","25,000 TO 49,999 $",85265000,"4.6"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","5,000 TO 9,999 $",28796000,"4.5"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","50,000 OR MORE $",368372000,"4.3"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","LESS THAN 1,000 $",335000,"6.7"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","TOTAL","NOT SPECIFIED",580470000,"3.6"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","1,000 TO 1,999 ACRES",536380000,"3.6"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","1.0 TO 9.9 ACRES",7452000,"(H)"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","10.0 TO 49.9 ACRES",26431000,"-50.9"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","100 TO 139 ACRES",36745000,"17.6"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","140 TO 179 ACRES",48243000,"9.5"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","180 TO 219 ACRES",51018000,"20.0"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","2,000 OR MORE ACRES",1102651000,"2.6"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","220 TO 259 ACRES",48711000,"11.1"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","260 TO 499 ACRES",199336000,"8.0"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","50.0 TO 69.9 ACRES",13529000,"95.5"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","500 TO 999 ACRES",302976000,"7.5"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","70.0 TO 99.9 ACRES",15191000,"34.2"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","1,000 TO 2,499 $",35691000,"-12.5"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","1,000,000 OR MORE $",2098026000,"2.2"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","10,000 TO 24,999 $",43021000,"-9.8"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","100,000 TO 249,999 $",78015000,"21.0"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","2,500 TO 4,999 $",27443000,"-6.8"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","25,000 TO 49,999 $",3181000,"(H)"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","250,000 TO 499,999 $",187846000,"4.1"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","5,000 TO 9,999 $",35484000,"-5.9"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","50,000 TO 99,999 $",24009000,"20.5"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","500,000 TO 999,999 $",196522000,"8.2"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","LESS THAN 1,000 $",118703000,"-6.8"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","1,000 TO 2,499 $",34107000,"-13.2"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","1,000,000 OR MORE $",2109937000,"2.2"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","10,000 TO 24,999 $",42304000,"-9.9"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","100,000 TO 249,999 $",73532000,"22.3"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","2,500 TO 4,999 $",26951000,"-6.4"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","25,000 TO 49,999 $",2907000,"(H)"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","250,000 TO 499,999 $",194983000,"4.0"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","5,000 TO 9,999 $",35119000,"-5.9"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","50,000 TO 99,999 $",23736000,"19.8"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","500,000 TO 999,999 $",180466000,"9.1"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","LESS THAN 1,000 $",120371000,"-6.8"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1111",179091000,"5.5"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1112",167034000,"9.4"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1113",139659000,"10.9"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1114",91705000,"16.9"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1119",88302000,"21.0"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","11193 & 11194 & 11199",88302000,"21.0"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","112111",4562000,"-90.6"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","112112",7234000,"19.4"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","11212",1638391000,"1.1"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1122",4009000,"-37.5"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1123",61927000,"5.7"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1124",7990000,"-14.3"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1125 & 1129",35886000,"-54.9"
2022,"NEW YORK",36,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED",2320895000,"2.7"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","1,000 TO 4,999 $",190000,"27.1"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","10,000 TO 24,999 $",1177000,"11.6"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","25,000 TO 49,999 $",2526000,"7.3"
